@relation 'AT: Adult-Income-weka.filters.unsupervised.instance.RemovePercentage-P10.0-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R105-weka.filters.unsupervised.attribute.Standardize_principal components-weka.filters.unsupervised.attribute.Remove-R11-86'

@attribute '-0.425relationship=Husband-0.425marital status=Married-civ-spouse+0.326marital status=Never-married-0.273sex-0.232age...' numeric
@attribute '0.457education-num+0.248native country=United-States-0.228native country=Mexico+0.225Education=Bachelors+0.221occupation=Prof-specialty...' numeric
@attribute '-0.422race=Asian-Pac-Islander+0.419native country=United-States+0.387race=White-0.231native country=Philippines-0.166race=Black...' numeric
@attribute '0.353age+0.339relationship=Unmarried+0.339marital status=Divorced-0.333marital status=Never-married-0.318relationship=Own-child...' numeric
@attribute '0.44 race=White-0.429race=Black+0.291native country=Mexico-0.289native country=United-States+0.233relationship=Not-in-family...' numeric
@attribute '-0.569workclass=Private+0.331workclass=Self-emp-not-inc+0.306workclass=Local-gov+0.253occupation=Farming-fishing+0.23 occupation=Protective-serv...' numeric
@attribute '-0.386relationship=Wife+0.361relationship=Not-in-family+0.26 hours per week+0.246race=Asian-Pac-Islander-0.243occupation=Prof-specialty...' numeric
@attribute 0.352race=Black-0.28race=Asian-Pac-Islander-0.273relationship=Wife+0.238fnlwgt-0.231occupation=Adm-clerical... numeric
@attribute 0.409occupation=Prof-specialty-0.347Education=Some-college-0.262occupation=Exec-managerial-0.254occupation=Adm-clerical+0.215Education=Prof-school... numeric
@attribute -0.327occupation=Sales+0.308workclass=Local-gov+0.306occupation=Protective-serv+0.291Education=HS-grad-0.27workclass=Self-emp-inc... numeric
@attribute class {<=50K,>50K}

@data
-1.682526,-1.874549,1.282599,-0.053451,-0.656823,-0.829208,0.41044,0.330019,0.161084,1.262941,>50K
2.220567,-1.750344,0.182659,4.351909,1.251713,-0.275596,-1.597977,-2.036249,2.824661,-2.386541,<=50K
0.643584,-0.344033,1.216247,1.448701,0.348968,-0.769078,2.517735,1.397532,0.232659,1.60068,<=50K
1.543684,0.341957,1.088049,-2.30264,0.060071,2.689134,-0.807532,-0.449791,1.530958,-1.936921,<=50K
-1.764874,0.735391,0.212989,-0.965018,-0.106939,-1.284455,-0.415182,0.048433,-1.339687,0.274615,>50K
0.32463,3.142488,-0.39016,-1.1107,1.095817,2.175979,0.020051,1.467551,0.829928,1.437529,<=50K
-2.858851,1.179018,-0.045668,-0.740878,0.320283,-1.120533,-0.247692,0.779545,-0.39633,0.06456,>50K
-1.423704,-3.382096,1.024053,1.086124,0.271762,-0.482719,-0.603959,-0.175988,1.331638,-0.546142,<=50K
-1.065778,2.830775,-1.119474,0.23345,0.393106,0.683898,-4.058669,-1.590391,0.994623,1.017301,>50K
-1.881475,-0.67724,0.862677,-0.60106,-0.265456,-0.88858,-0.104772,0.07197,-1.619085,-1.245911,<=50K
-1.910482,-1.641628,0.865115,0.575953,-0.070011,-0.685021,-0.344347,0.071793,0.31799,-1.234671,<=50K
-1.729401,-1.723582,1.341088,-0.03445,-0.955563,-0.827502,0.538189,0.472615,0.438056,1.192448,<=50K
1.751957,2.179684,0.345335,-2.550541,0.662013,-0.236473,-0.965042,0.389804,0.81613,-0.319742,<=50K
2.67337,0.017386,1.49937,-2.33439,-0.481994,0.755595,-0.732927,-1.387214,0.169429,-0.666082,<=50K
0.068695,3.533695,-1.168516,2.410669,0.941673,0.829752,-0.755674,0.152039,0.344667,0.847562,<=50K
-1.908376,-0.20548,0.766739,-0.711454,-0.271278,-0.851949,-0.119595,-0.324056,-1.710877,-0.722889,>50K
2.451277,-0.895484,1.959867,-2.648526,-0.26327,0.53456,-0.218737,-0.26389,0.503027,-1.564008,<=50K
-0.721017,-2.298142,-0.738953,0.850826,-3.188843,-1.129348,-0.59367,2.769277,0.089824,0.175928,>50K
1.526327,1.725754,0.110468,-0.344699,0.607227,-1.280437,-0.069383,0.299219,-1.011429,-1.604641,>50K
0.170848,3.792096,-0.705316,0.131556,1.179314,1.709161,0.239579,0.313416,0.118229,0.848149,<=50K
-2.178699,-0.068656,0.445991,-0.098439,-0.124623,-1.490589,-0.349312,-0.111964,-0.778693,0.430465,>50K
2.838566,-3.86868,-0.742047,0.15539,3.946744,1.019357,-0.189916,-0.490702,1.2073,0.059158,<=50K
1.700776,0.397525,0.776302,2.287916,0.144903,-1.687143,0.876694,-1.10599,-0.171089,-0.587778,<=50K
-2.275338,0.397116,-2.641918,-1.410739,2.924448,-0.75104,-1.488173,1.054364,0.371068,1.851417,<=50K
2.024452,-1.194412,0.115611,-0.588719,-3.176063,0.405492,0.715656,1.621197,0.555072,0.162727,<=50K
-2.588796,0.680865,0.009235,-0.703354,0.338732,-1.478363,-0.249559,0.942998,-1.278808,-0.702965,>50K
2.597561,0.642381,-1.017193,0.528764,-1.774814,-0.141291,0.155543,2.343417,1.517334,0.025979,<=50K
1.808886,-0.175767,0.999273,0.571611,0.576195,-1.020016,1.204029,0.186695,1.164532,1.003213,<=50K
0.769179,2.620213,0.110072,-1.169619,1.35479,-1.044717,1.25004,0.952425,-0.957885,-0.622866,<=50K
-0.495071,1.076212,-0.204471,0.127611,0.408304,-1.663627,-3.224607,-1.452783,0.782084,0.262136,>50K
-1.159074,-2.691228,0.691731,1.156785,0.025184,-0.194115,-1.161974,-0.3064,1.381008,-1.032376,<=50K
2.46673,0.926991,0.475926,0.618942,-0.088407,-0.535105,-0.871186,-1.16063,-1.904627,-0.037613,<=50K
-1.787915,0.213245,0.426842,-0.842975,0.059363,-0.946182,-0.980902,0.175391,0.827577,0.431443,<=50K
0.738844,-0.645229,0.474496,0.823166,-0.40799,-1.358572,-2.949118,-2.560188,1.115011,0.232651,>50K
1.197834,2.4822,0.228934,-1.142136,1.279841,-0.951778,1.118891,0.554552,-0.791906,-0.611981,>50K
3.139691,-0.296782,-0.245602,-1.630588,-3.117485,1.017377,-0.740316,0.977368,-0.433898,-1.480221,<=50K
3.758372,-1.899552,-0.636665,-0.913844,-2.662088,1.152498,-1.209774,1.356238,1.427521,-1.66443,<=50K
-2.817655,-0.64512,0.904192,-0.0175,-0.550411,1.968273,1.194527,-1.155753,-0.844391,-0.695909,>50K
-1.121337,-1.750243,1.413557,-0.831267,-0.709594,-0.653037,0.30201,0.507208,0.369941,1.081353,<=50K
-2.228391,1.371325,-0.203539,-1.342568,0.452786,-0.773988,-1.467028,0.999177,1.518897,0.630368,<=50K
-2.056731,0.559062,0.125828,-1.103715,0.108444,-1.542,-0.417581,0.792377,-1.364267,0.25296,<=50K
1.499742,2.279754,-0.364021,-0.395715,0.915282,-0.965401,-1.014539,0.737971,0.472953,-0.483698,<=50K
-2.338194,-2.284538,-2.154767,-1.710334,3.278926,0.325769,-1.139545,2.558558,-0.346307,-0.071969,>50K
0.88504,0.651926,0.283841,2.811817,0.440836,-1.685938,0.911662,0.090128,-1.047368,-0.06401,<=50K
1.123972,2.437681,0.168973,-1.009008,1.324206,-0.961087,1.051863,0.719352,-0.845926,-0.617846,<=50K
-3.716495,2.057647,-0.587488,-0.697279,0.390491,1.425452,0.215385,-0.216748,0.808195,-1.021699,<=50K
0.95177,1.091165,0.953691,0.304158,-0.268359,2.312649,0.832618,-2.321993,-1.542781,-0.513693,<=50K
-0.055142,3.160809,-0.331119,-0.43488,0.175032,4.100646,-0.152115,1.224076,0.01318,4.286184,<=50K
-1.746541,-1.106222,1.107107,-0.520991,-0.771555,-0.556625,-0.145916,0.249373,-0.833427,0.267423,<=50K
2.803012,0.657289,1.532865,-2.29549,-0.246257,0.026833,-0.65421,-1.718048,-0.655513,-1.477319,<=50K
1.249109,0.295372,0.601682,2.473492,1.232828,-1.430645,0.885154,-0.658361,1.511758,-1.029718,<=50K
1.610067,-2.941217,-1.723441,3.125925,3.237966,-0.696551,-0.360491,0.051026,-1.431586,-0.033842,<=50K
2.669144,0.222532,1.381187,-0.870492,-0.498748,-0.122484,-0.199796,-1.423941,-0.142073,1.007537,<=50K
1.409925,0.873596,0.915825,-1.036438,0.581891,-0.274564,1.005501,0.216928,-1.323289,0.369542,>50K
1.031855,0.719193,0.382614,2.856069,0.373035,-1.708139,0.969021,-0.579777,-0.667985,-0.124343,<=50K
-0.430321,3.228009,-0.746254,1.89887,1.93227,1.063905,1.358627,-0.043759,1.092595,-0.943969,>50K
2.607075,1.135219,0.97511,-2.23856,0.128664,0.359925,-1.540605,-0.806624,0.553014,-0.338861,<=50K
-1.961554,-1.783209,1.238676,0.228454,-0.61725,-0.91608,0.626401,0.07747,0.361001,1.164484,>50K
-3.053345,1.527942,-0.456965,0.130874,-0.77156,2.960157,-1.276114,0.528408,-1.097218,3.230502,>50K
1.64859,0.109702,0.342744,3.402649,0.20281,-1.318317,0.340682,-1.111926,0.764897,-0.044625,<=50K
-1.519765,-1.800822,1.378434,-0.232689,-0.73082,-0.827604,0.425894,-0.048225,0.344779,1.262451,<=50K
-2.557675,-0.204992,0.44858,0.65021,-0.980094,1.326069,0.096185,-1.319045,-1.633275,0.689352,<=50K
-2.741085,-2.045814,1.12239,0.824416,-0.429974,2.227391,1.316003,-0.568048,0.878463,-1.128738,<=50K
-2.224857,-0.206841,0.503717,-0.365918,-0.082976,-0.921362,-0.429319,0.218819,-1.630881,-1.111731,>50K
2.4036,-0.985577,1.93058,-2.194358,-0.560386,0.42367,0.103397,0.102825,1.002476,0.925411,<=50K
-1.592602,-1.781859,1.13268,0.023859,-0.618773,-1.408301,0.424204,0.177579,0.546072,1.025028,<=50K
2.953451,0.117568,-0.342628,-1.297421,-3.145803,0.670939,-0.849086,0.896996,-1.81361,-0.546416,<=50K
-1.040863,-1.753104,1.404664,-0.746879,-0.709237,-0.679925,0.10679,0.307379,0.552897,1.061914,<=50K
3.018566,-1.498515,1.759003,-1.830063,-0.397447,1.126541,-0.784206,-0.371239,1.559099,-0.976396,<=50K
2.154766,-0.284088,-0.906148,2.944595,-1.857181,-1.442684,1.253572,1.94497,0.591981,0.382024,<=50K
-1.732843,-0.570428,0.951792,-0.670701,-0.336452,-0.927476,-0.139859,-0.539604,-1.249579,-1.286107,>50K
1.705448,0.770079,0.181444,2.374652,0.535949,-1.334249,-0.4244,-0.086105,1.05022,0.589348,<=50K
1.384044,-1.193909,1.481037,-0.141058,0.93384,1.856437,1.929495,0.07345,1.463252,-1.549488,<=50K
-1.598594,-3.318774,-1.259863,-0.124742,1.95286,-0.345072,-0.979036,0.54395,-0.761862,0.353207,<=50K
2.636266,-0.125608,1.415329,-2.315719,-0.41918,0.813372,-0.842117,-0.740384,-0.211358,-0.600292,<=50K
3.003223,-1.470438,-0.817897,-0.361938,-2.806492,0.663388,-0.01159,1.830416,0.730593,-0.472402,<=50K
-3.758288,2.595646,-1.089245,-0.415226,0.248494,1.223207,-0.752031,0.676119,0.369008,0.664529,>50K
0.521759,1.010432,0.013531,4.338057,1.091786,1.103492,0.904367,-2.766655,1.920073,-0.569244,<=50K
-3.039613,1.026744,0.046142,-0.311851,-0.023751,0.624196,0.323566,-0.048469,-2.146139,-1.528911,>50K
-1.83826,-1.866759,1.219419,0.181033,-0.608353,-0.879362,0.41477,0.292646,0.249787,1.21179,>50K
-2.352193,0.80336,0.25623,-1.098309,0.162416,-1.117406,-0.366102,0.513934,0.001268,-0.414846,>50K
-3.216876,-0.434649,0.588708,0.437301,0.070315,3.036548,1.598367,-1.217786,-0.090545,-1.779341,<=50K
1.291376,2.123706,0.361056,-0.875962,1.252101,-1.080644,1.006953,0.203056,-0.165985,-1.225739,<=50K
-0.739887,1.725251,-0.406214,1.31425,-0.526111,0.958564,-3.55404,-3.284997,-1.425383,1.390365,>50K
0.80761,3.237984,-0.811857,2.808713,0.339628,0.684536,-0.614101,-1.25319,-1.314645,1.356583,<=50K
1.786922,0.802409,0.589867,0.668419,0.536131,-0.959416,0.490733,-0.086192,-1.090838,-1.668474,<=50K
3.765852,-0.844666,0.093035,-1.078281,-3.150811,0.404252,-0.703359,1.202354,0.942351,-0.065553,<=50K
-1.746543,-2.488184,1.310019,0.454676,-0.381279,-0.398566,0.046617,0.002846,1.053964,-0.206932,<=50K
1.803071,0.296298,-1.028622,2.098073,-2.753268,1.749744,0.960832,0.185134,0.023512,-2.608808,<=50K
1.869169,1.627822,0.843834,-2.556578,0.333162,-0.545307,-0.090709,-0.138345,-0.61599,-1.431635,<=50K
-2.387272,0.674124,0.203656,0.096703,-0.540737,1.713301,-0.940133,-0.525591,-1.645372,0.546213,<=50K
3.04782,-0.925162,-3.48553,-0.971792,-2.543079,0.414553,0.444342,4.098185,-3.318427,-2.64285,<=50K
-3.169745,0.459425,0.140867,-0.395803,0.169999,-1.058662,-0.255343,0.766837,0.640101,0.986119,>50K
1.798614,0.484309,0.852253,1.078792,1.06744,-0.856202,1.099833,-0.086161,0.150276,-1.050477,<=50K
1.576228,1.095966,0.638883,0.104137,0.232312,-1.09675,0.488246,-0.480265,-0.876614,-1.151781,<=50K
3.564348,-0.588523,-1.2789,-1.010029,0.075527,0.662271,-1.405357,2.434768,1.469568,-0.868386,<=50K
0.079098,1.374371,0.234453,3.251046,1.093345,1.028556,2.123383,-1.375652,0.505651,-0.778506,<=50K
1.348169,1.529048,-3.159911,-1.660319,-1.000838,-1.157288,2.720123,-0.66778,-0.129902,0.550988,<=50K
0.977485,3.177008,-0.18909,-1.756305,0.387068,2.307585,-1.240569,0.157109,0.802196,0.90386,<=50K
0.475781,2.070068,-1.738348,1.337959,-1.097651,-1.27986,1.572201,2.944063,-1.107333,-1.464467,>50K
0.743955,1.055073,0.355835,2.265235,0.759515,1.015581,2.288492,-0.534061,-0.031796,-0.878772,<=50K
-3.092852,-0.936035,0.639952,0.692331,-0.121047,2.361093,1.353325,-0.910812,0.19438,-2.310683,>50K
1.149766,-0.555527,1.106903,0.422621,0.501719,-0.856582,1.498822,0.491452,1.384872,1.079198,<=50K
0.412513,-0.226384,1.173885,1.876663,0.63942,-0.973505,2.626421,0.073638,0.780169,1.450905,<=50K
-3.230819,0.217842,0.352177,0.518454,-0.158138,1.589881,0.777206,-1.204471,-1.385267,-1.816094,<=50K
2.103075,0.696353,0.295669,2.209233,0.243188,-0.893415,-0.366736,-1.19504,-0.7894,-0.812028,<=50K
0.93627,2.173296,0.132904,-1.874933,1.38666,-0.374066,0.523395,1.800235,0.749969,0.198246,<=50K
-1.725866,-1.921654,0.924095,0.600216,-0.473478,-1.485918,-0.073924,0.377974,0.669784,0.968996,<=50K
-1.393077,-1.944764,1.055084,0.102086,-0.574187,-1.376803,-0.092439,0.482306,0.467354,1.080766,>50K
2.301745,0.360591,0.931176,-0.440305,0.543338,-0.601952,0.853936,1.017162,-0.74114,1.353999,<=50K
-0.767209,-5.940422,-1.08831,0.205095,3.313611,0.633661,-1.442851,0.786085,-0.313204,-0.160825,<=50K
-2.154676,-1.938505,1.087284,0.44996,-0.502147,-0.89202,0.531671,0.805923,-0.016288,1.195786,<=50K
2.683692,0.556486,1.196942,-1.609557,-0.053745,0.031281,-1.065394,-0.959332,2.155359,0.511901,<=50K
2.148247,-3.595231,-1.277417,-0.794697,4.662865,1.986091,-0.598158,1.858827,0.551223,-0.115459,<=50K
-4.405913,3.029224,-1.600427,-0.197041,0.63952,1.257545,-1.474813,1.269769,2.266816,1.129786,>50K
-2.150518,-0.157953,0.58018,-0.628472,-0.163882,-0.961498,-0.533067,0.097894,-1.749967,-0.714401,>50K
3.680483,-0.733351,1.624282,-1.831979,-0.302095,0.773546,-1.427757,-1.367137,1.655,-1.049222,<=50K
-3.742972,2.946132,-1.372312,-0.500817,0.489405,1.421604,-1.514728,0.705594,2.516912,0.999976,>50K
-3.748394,2.180994,-2.838072,-0.383513,-1.884772,1.3032,-0.213879,3.882749,0.520597,-1.743077,>50K
1.624927,1.727586,-3.293972,-2.78343,-0.595853,-0.870379,1.744197,0.340747,1.719085,0.220633,<=50K
-2.200374,-1.711457,1.157866,0.663891,-0.556479,-1.037179,0.621409,-0.313621,0.729456,1.040513,>50K
0.883934,-0.675246,-0.022282,1.129868,0.24219,-0.313682,0.531933,0.831699,-1.352299,-0.142736,<=50K
-0.91474,-1.490551,1.060644,-0.098683,-0.706684,-0.631292,-0.228794,-0.501712,0.821645,0.392649,<=50K
-2.712956,0.742889,0.105208,0.334648,-1.265547,3.430573,-1.484701,-0.531727,-1.41149,3.167111,>50K
0.474709,3.222235,-0.449018,-1.321933,1.676869,-0.287865,0.548553,1.522053,2.696457,-0.734374,>50K
1.314584,-0.803337,0.558946,-0.183558,-0.088545,2.953016,1.010253,-0.906834,1.223081,-0.643669,<=50K
1.868881,0.991308,0.719332,-0.202016,0.8809,-0.389153,0.590531,0.263428,1.860273,0.836546,<=50K
1.309146,0.343912,0.563423,2.952073,0.304433,-1.801775,0.743765,-0.965789,-0.048624,-0.697565,<=50K
1.191728,1.548516,-0.154852,2.373012,1.750204,-0.988885,-1.055755,-1.225566,2.392304,-0.969164,<=50K
1.989676,1.684026,-0.89265,-0.404084,-2.721202,3.008389,-0.701427,-0.693069,-0.689176,-0.210684,<=50K
1.535161,0.861999,0.997126,-1.387445,0.524542,-0.190667,1.150099,0.438952,-1.586424,0.449051,<=50K
1.936498,2.226914,0.413065,-2.647982,0.605463,-0.246451,-1.083925,0.005612,1.050015,-0.326097,<=50K
3.065062,-4.277318,-2.811542,1.611149,6.508244,1.355914,-2.3322,-0.168057,2.158003,-0.086503,<=50K
-1.972032,-0.127101,0.121682,2.207267,0.21834,2.207859,-0.446063,-3.596165,1.493744,-2.272799,<=50K
-0.729588,0.291002,-0.081896,1.135378,0.253501,-1.709399,-2.785695,-1.544557,1.75981,0.315525,>50K
-0.683758,0.951831,-0.226117,0.577532,-0.080999,0.439913,-2.378894,-2.614507,-0.492343,-1.600383,>50K
3.948251,0.562392,-0.381488,-1.114029,-3.139522,0.444156,-1.58095,-0.238338,-1.427892,-0.670571,<=50K
1.667401,0.131029,1.279495,-1.916791,-0.087044,0.28385,-0.137198,0.226952,1.649749,0.67723,<=50K
2.04078,1.526959,-1.196336,3.19185,-2.148294,1.840743,0.989409,-0.448104,0.134871,2.387616,<=50K
-1.609589,-0.309491,0.784049,-0.722141,-0.426492,-1.003043,-0.311288,-0.596783,-1.60597,0.144994,>50K
2.190244,-0.151769,0.737854,1.917392,1.027438,-0.433019,0.337474,-0.315399,1.3173,-0.658765,<=50K
0.657516,2.292025,0.106142,-1.6059,1.413997,-0.469079,0.778613,1.444009,1.004344,0.089425,<=50K
-4.359084,2.500502,-1.196897,0.020482,0.840694,1.327662,-0.982691,-0.188254,3.284564,-0.670831,>50K
-1.88339,-3.2154,1.180008,1.368989,-0.018405,-0.007386,-0.251462,-0.200383,1.478188,-0.497263,<=50K
-1.587284,-1.214511,1.182978,-0.162206,-0.525508,-1.203355,0.316938,-0.423426,0.134773,-0.356586,<=50K
4.137627,-1.327939,0.098767,-0.823144,-2.710803,1.316713,-0.962044,-0.350051,2.184718,-1.603232,<=50K
-1.843811,-2.894189,-1.164257,0.378976,1.704207,-1.038978,-0.542217,-0.374896,0.550947,2.134611,<=50K
-0.079453,0.293227,0.553909,1.425868,0.317969,2.068118,1.997191,-0.239531,-0.471557,-1.028374,<=50K
4.335573,-1.737349,-3.419102,-1.355472,-3.318048,0.385624,-1.957137,3.512458,-2.773334,-1.694683,<=50K
2.066253,-0.210835,-1.525745,-0.951468,3.362576,-0.317087,0.140428,0.28117,0.993811,2.041645,<=50K
-1.397679,-0.299442,0.445479,0.433927,-0.29912,-1.196239,-1.399099,-0.683733,-0.828566,0.860865,<=50K
-1.419713,0.395967,0.176255,1.116719,-0.162678,-0.065344,-1.080552,-2.480235,-0.600292,-2.024364,<=50K
-1.924241,1.073926,-2.249287,0.296564,-3.033252,0.775622,-0.763914,2.597246,-2.910905,-0.172641,>50K
2.5945,2.582182,-1.51496,-0.672417,-2.916678,2.388694,-1.650708,0.436126,-0.944521,0.58411,<=50K
-1.670056,-1.01853,1.054482,-0.87778,-0.423962,-0.84546,-0.037339,0.480781,-0.662898,0.976324,<=50K
1.882588,1.13813,0.987646,-0.138608,0.058544,-0.800556,0.02847,-1.579605,-1.470474,0.046543,<=50K
0.654008,2.023805,0.371814,-1.596463,1.181054,-0.687368,1.461791,1.334622,-0.963635,-0.433986,<=50K
-0.479415,-0.03874,0.612441,3.224646,0.366192,2.800411,3.070415,-1.664318,0.471701,-1.586199,<=50K
2.430548,-0.791951,1.584884,-1.775417,-0.546043,0.567462,0.054004,-0.020885,0.727514,0.342615,<=50K
-1.406797,-1.20768,1.266067,-0.441167,-0.588714,-1.149992,0.334644,-0.440154,0.06358,-0.303356,<=50K
1.817439,-0.664069,-0.074819,2.01546,-0.00832,-0.85257,-0.498742,-0.045213,-0.495957,0.509708,<=50K
0.576353,1.697475,0.415355,-0.918385,1.216868,-0.920418,1.232708,0.680912,-0.011992,-1.149319,<=50K
2.40988,-0.316597,0.512442,0.670517,2.104219,-0.481891,0.664359,0.760872,0.402367,0.248582,<=50K
-0.564395,-5.641519,-1.196111,-0.319001,3.027988,0.31828,-1.682134,1.607857,-0.823453,0.138238,<=50K
0.456745,1.033694,0.063001,4.117726,1.064271,1.155227,1.226821,-2.535911,1.657276,-0.530092,<=50K
-2.598977,0.770575,0.145131,-1.140742,0.250512,-1.40352,0.267837,1.032322,-1.548173,-0.649488,<=50K
0.209486,-0.221911,0.326153,1.223296,-0.382906,-1.69765,-2.631857,-2.219467,-0.583838,1.156824,<=50K
-1.870212,-0.490688,-8.343323,-3.185931,-0.872894,-1.930078,1.147813,-2.09908,3.884838,2.109181,<=50K
1.673342,1.435474,-0.157507,-1.688793,0.890802,-0.595586,-0.332851,0.373975,-0.886563,-0.81668,<=50K
-1.933122,-0.524068,0.651478,-0.402794,-0.185577,-0.939756,-0.428861,0.387443,1.399208,0.782785,<=50K
0.501097,3.371868,-1.114131,1.988215,0.889993,0.969145,-1.124298,0.614776,0.000145,1.006731,<=50K
-2.011674,-0.709875,0.520916,0.334794,-0.073299,-0.974651,-0.638538,0.267968,1.617108,0.678294,<=50K
2.762208,0.851956,1.202849,-1.530954,-0.356833,0.178607,-0.861782,-1.687275,-1.441297,0.112004,<=50K
1.265993,-1.119812,0.228449,4.006824,1.464419,1.380651,-0.948283,-0.902,2.129684,0.59036,<=50K
0.57083,-0.259023,1.231186,1.608312,0.595923,-0.904605,2.625531,0.248158,0.595436,1.52142,<=50K
-0.276236,-4.490329,-1.042718,0.514703,-0.763327,0.125193,-1.351166,2.297704,0.253987,-1.015712,<=50K
-0.689825,-2.593728,-2.588694,-1.19126,-2.23894,-1.33535,0.55209,-0.135523,1.118448,0.153741,<=50K
2.029475,1.202261,0.30481,2.328619,0.136718,-1.232764,-0.339377,-1.616329,-2.039565,0.121692,<=50K
1.394574,-0.618657,1.518638,-0.653725,0.279344,-0.062948,1.989795,1.042802,0.380632,1.513868,<=50K
-2.323738,0.611178,0.350935,-1.391855,0.133989,-1.584443,-0.111287,0.419517,-0.731724,-1.20835,>50K
-0.667009,1.627261,0.256738,0.135353,0.824498,1.950022,2.343793,0.605973,0.58922,-0.640072,<=50K
1.761058,0.891169,0.598255,0.286485,-0.133723,-0.771713,-0.02521,0.329197,-0.594359,0.495808,<=50K
-1.431238,-2.640069,1.030307,0.669643,-0.263277,-0.929432,-0.630542,0.401206,1.253257,-0.363576,<=50K
-2.43182,0.197268,0.496263,-0.093198,-0.727646,1.423999,-0.008876,-0.76177,-0.212689,1.590503,<=50K
-0.853906,-3.197828,1.04783,0.000694,-0.112802,-0.63596,-0.85303,1.067666,0.34467,-0.010985,<=50K
2.660701,-0.296745,1.320671,-0.875387,-0.354135,0.199453,-0.263713,-0.909766,1.107412,0.034665,<=50K
-0.037327,-0.430726,0.597807,0.533837,-0.216816,-1.839063,-2.106802,-1.824719,-0.098752,-0.434312,<=50K
-0.349038,-1.10158,-8.449351,-1.828238,-0.940032,-3.609393,0.08272,-4.041996,2.294233,1.339796,<=50K
0.632687,3.341491,-0.34629,-0.394287,0.750083,1.101449,1.303046,-0.040261,-1.927441,-0.078177,<=50K
2.471346,-0.021399,1.43771,-2.255284,-0.428543,0.768161,-0.56378,-0.992932,-0.084705,-0.659272,<=50K
2.987387,-0.388434,-0.032026,-0.887173,-3.384786,0.371777,-0.004685,0.699509,-0.328082,0.341318,<=50K
-2.822844,1.023584,0.101957,-1.155433,0.28219,-1.494658,0.423974,0.724257,-1.117969,-1.084013,>50K
-2.278031,2.128239,-2.59223,0.205024,-2.440015,1.780809,-2.066828,2.369759,1.382889,0.422962,>50K
0.899061,-0.76815,1.617845,0.212104,-0.246897,-0.415686,1.595272,0.051629,0.123067,1.266085,<=50K
-1.84331,-1.654528,1.292031,0.314341,-0.922283,-0.935667,0.437486,-0.009307,0.855677,1.085436,>50K
-3.290062,1.577654,-0.650868,-1.356366,0.693744,-0.849516,-0.967958,2.039665,2.150869,-0.754157,>50K
-1.173955,-4.431114,-1.186643,-0.225613,2.571206,-0.395341,-0.769525,1.23565,-0.919113,1.321485,<=50K
-1.03643,-0.320068,-3.292393,-1.962118,-1.931645,-1.403489,0.681281,-0.516773,0.615931,-0.60091,>50K
3.465211,0.260161,-0.220424,-1.647272,-2.884354,0.321213,-0.966526,0.755785,-1.289749,-2.244636,<=50K
-1.106177,-1.811804,1.339613,-0.620368,-0.661433,-0.682351,0.019816,0.526302,0.466596,1.064103,>50K
-2.279197,-1.721679,1.144378,0.598913,-0.799016,-0.944422,0.711449,0.652318,0.473719,1.067061,<=50K
1.955528,1.300296,0.611642,0.418066,0.646541,-0.3865,0.255042,-1.0701,-1.091732,0.287942,<=50K
0.905794,-0.510969,1.297905,-0.037361,0.785039,1.285701,2.54402,0.304062,0.759477,-0.232931,<=50K
-1.269184,-1.98326,1.085251,-0.069775,-0.598427,-1.327204,-0.142162,0.634311,0.332417,1.133782,>50K
-3.730784,1.449364,-0.503562,0.005603,0.565777,1.265428,0.276746,0.10431,0.858543,-1.201952,>50K
0.832397,1.866776,-1.271665,-0.464558,-1.671861,2.043651,2.023507,1.73598,-0.42066,-2.790057,>50K
-2.667705,0.141947,-2.445217,-1.445708,3.17465,-1.389779,0.014079,1.571597,-2.42784,0.770836,>50K
0.374699,2.650228,-0.600983,1.94802,1.091897,-1.611954,-0.059308,0.569873,-0.851806,-0.145108,<=50K
-0.911953,-6.746917,-1.625263,0.083055,4.497689,1.489677,-1.892712,1.546172,-1.774101,0.597559,<=50K
-1.557196,-1.167071,0.856654,-0.232699,-0.412266,-1.1992,-0.553258,-0.355363,-0.415522,0.049102,<=50K
0.596677,0.359603,0.950543,0.061017,0.279276,-0.410688,0.981194,0.667533,0.926756,0.817371,<=50K
-2.751744,-0.913592,0.569545,1.022296,-0.051942,1.72262,0.05067,-1.234499,0.642185,-2.159565,<=50K
-1.935386,0.345945,-2.515438,-0.771078,-0.383165,-0.418722,-1.872766,3.11011,0.841202,-0.000057,<=50K
-2.246845,-1.366962,-1.650015,-1.01518,2.050814,-1.168914,0.142158,0.445959,-2.338381,1.899658,>50K
-2.051031,1.046858,0.016633,-1.470757,0.363154,-1.151631,-0.866532,0.601907,0.74623,-0.07429,>50K
2.892056,-6.295476,-1.729105,-1.315507,5.523756,2.502666,-1.109698,2.107887,-1.33941,0.708175,<=50K
-1.023723,-2.116754,-0.456014,0.85124,-2.984273,-1.002994,0.321219,0.874113,1.170827,0.561085,<=50K
-0.132113,4.064092,-1.164691,2.017184,1.688441,1.469949,-0.635826,0.798427,1.72168,2.123141,>50K
-1.700285,0.690716,0.221079,-0.719871,-0.116371,-1.329687,-0.57553,-0.315033,-1.145539,0.396757,<=50K
