@relation Adult-Income-weka.filters.unsupervised.instance.RemovePercentage-P10.0-weka.filters.supervised.attribute.NominalToBinary-weka.filters.unsupervised.attribute.RandomProjection-N10-R4-DSparse1

@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute K4 numeric
@attribute K5 numeric
@attribute K6 numeric
@attribute K7 numeric
@attribute K8 numeric
@attribute K9 numeric
@attribute K10 numeric
@attribute class {<=50K,>50K}

@data
1.732051,95.262794,-343618.095612,-25.980762,343609.435358,-6.928203,-343619.827663,-343579.990494,-343612.89946,343579.990494,<=50K
0,51.961524,-570381.651441,-77.942286,570367.795034,-13.856406,-570376.455288,-570274.26429,-570369.527085,570269.068138,<=50K
1.732051,31.176915,-441439.129071,-13.856406,441425.272665,-8.660254,-441439.129071,-441397.559852,-441430.468817,441394.09575,<=50K
0,12694.200369,-365116.310236,-62.353829,352451.554731,-20.78461,-339833.564597,-352363.220139,-352453.286781,352364.95219,>50K
0,43.30127,-385921.704536,-39.837169,385904.384028,-20.78461,-385923.436587,-385829.905843,-385904.384028,385835.101996,<=50K
0,65.817931,-167087.477305,-65.817931,167058.032441,-25.980762,-167082.281152,-166962.769646,-167061.496542,166964.501697,>50K
1.732051,84.87049,-294542.16803,-58.889727,294531.775725,-5.196152,-294542.16803,-294465.957795,-294538.703929,294465.957795,<=50K
0,64.08588,-201943.267756,-6.928203,201924.215197,-19.052559,-201944.999807,-201884.378029,-201922.483146,201891.306232,>50K
-1.732051,84.87049,-692848.03584,-81.406388,692825.51918,-15.588457,-692841.107637,-692721.596132,-692830.715332,692723.328182,<=50K
0,105.655099,-318032.241083,-53.693575,318016.652625,-10.392305,-318027.04493,-317949.102644,-318020.116727,317950.834695,<=50K
0,50.229473,-336130.439971,-67.549981,336111.387412,-13.856406,-336125.243818,-336026.516922,-336114.851514,336026.516922,<=50K
1.732051,39.837169,-364520.484758,-41.569219,364497.968097,-17.320508,-364520.484758,-364428.686065,-364499.700148,364430.418116,<=50K
-1.732051,31.176915,-74966.623053,-12.124356,74945.838444,-13.856406,-74964.891002,-74916.39358,-74951.034596,74914.661529,<=50K
0,72.746134,-188719.05984,-57.157677,188700.007281,-19.052559,-188717.327789,-188615.136792,-188698.275231,188615.136792,<=50K
-1.732051,55.425626,-198671.423781,-64.08588,198648.90712,-17.320508,-198666.227628,-198564.036631,-198654.103272,198564.036631,>50K
0,32.908965,-526848.286443,-39.837169,526834.430037,-8.660254,-526844.822341,-526777.27236,-526839.626189,526775.540309,<=50K
0,7672.985078,-880434.334453,-48.497423,872820.239103,-15.588457,-865237.320667,-872749.225019,-872820.239103,872749.225019,>50K
0,60.621778,-589662.84103,-41.569219,589640.32437,-19.052559,-589661.10898,-589567.578236,-589638.592319,589572.774388,>50K
0,79.674337,-184842.730133,-34.641016,184820.213472,-24.248711,-184844.462184,-184752.663491,-184820.213472,184754.395542,<=50K
3.464102,12742.697791,-266219.673225,-48.497423,253554.91772,-17.320508,-240933.463485,-253487.367739,-253560.113872,253487.367739,>50K
1.732051,53.693575,-407712.635746,-39.837169,407705.707543,-6.928203,-407716.099848,-407655.478069,-407707.439594,407655.478069,<=50K
0,45.033321,-68719.11579,-43.30127,68701.795282,-12.124356,-68710.455536,-68639.441453,-68703.527333,68635.977352,<=50K
3.464102,69.282032,-197174.931883,-41.569219,197147.21907,-25.980762,-197169.73573,-197074.472936,-197148.951121,197077.937038,<=50K
-1.732051,74.478185,-377301.287667,-48.497423,377287.43126,-15.588457,-377299.555616,-377216.417177,-377283.967159,377216.417177,<=50K
0,93.530744,-605038.256049,-43.30127,605012.275287,-22.51666,-605034.791948,-604941.261204,-605014.007338,604944.725306,>50K
0,58.889727,-342419.516453,-46.765372,342409.124148,-13.856406,-342421.248504,-342336.378014,-342407.392097,342336.378014,<=50K
0,74.478185,-94424.481825,-46.765372,94410.625419,-12.124356,-94422.749775,-94341.343387,-94414.089521,94341.343387,<=50K
-2890.792798,45.033321,-204116.99152,-58.889727,201205.414112,2870.008188,-201226.198722,-201115.34747,-204096.20691,201118.811572,<=50K
3.464102,60.621778,-283029.226312,-46.765372,283010.173754,-15.588457,-283027.494262,-282940.891721,-283011.905804,282942.623772,>50K
0,2585.951856,-155875.912427,-48.497423,153397.347722,-8.660254,-150941.299676,-153340.190045,-153400.811823,153340.190045,<=50K
-1.732051,55.425626,-560541.870803,-46.765372,560524.550295,-13.856406,-560541.870803,-560457.000313,-560526.282345,560455.268262,<=50K
3.464102,50.229473,-131232.293537,-46.765372,131209.776877,-17.320508,-131227.097385,-131142.226895,-131214.973029,131142.226895,<=50K
0,58.889727,-257923.149857,-6.928203,257905.829349,-12.124356,-257921.417806,-257879.848587,-257907.561399,257881.580637,>50K
0,43.30127,-70891.107503,-41.569219,70870.322893,-20.78461,-70891.107503,-70797.576759,-70870.322893,70801.040861,>50K
-1.732051,36.373067,-316301.922326,-48.497423,316281.137716,-17.320508,-316300.190275,-316213.587735,-316279.405665,316211.855684,<=50K
0,31.176915,-226966.205773,-5.196152,226957.545519,-10.392305,-226969.669875,-226933.296808,-226955.813468,226929.832706,<=50K
-3.464102,60.621778,-291821.116212,-83.138439,291807.259805,-15.588457,-291822.848262,-291705.068808,-291812.455958,291705.068808,>50K
0,31.176915,-210579.273083,-64.08588,210560.220524,-15.588457,-210574.07693,-210475.350034,-210565.416676,210475.350034,<=50K
1.732051,8726.071969,-249633.554692,-39.837169,240923.07118,-24.248711,-232264.549193,-240853.789148,-240926.535282,240855.521199,<=50K
1.732051,79.674337,-618953.552237,-45.033321,618927.571475,-20.78461,-618951.820186,-618856.557392,-618929.303526,618860.021494,<=50K
1.732051,51.961524,-490657.084819,-34.641016,490636.300209,-19.052559,-490658.81687,-490572.214329,-490634.568158,490575.678431,<=50K
-1.732051,9039.573165,-1001030.10398,-41.569219,992033.832086,-25.980762,-983091.253766,-991964.550054,-992037.296187,991966.282104,>50K
-1082.531755,65.817931,-546169.313202,-69.282032,545069.460939,1068.675348,-545079.853244,-544982.858398,-546153.724744,544977.662246,<=50K
0,53.693575,-208668.821042,-41.569219,208648.036432,-20.78461,-208668.821042,-208575.290298,-208648.036432,208578.7544,<=50K
0,51.961524,-113092.525429,-36.373067,113063.080566,-27.712813,-113090.793379,-112997.262635,-113070.008769,112995.530584,<=50K
-1.732051,39.837169,-361151.645937,-50.229473,361136.05748,-13.856406,-361149.913886,-361073.703651,-361142.985683,361063.311346,<=50K
-1.732051,43.30127,-195458.469533,-38.105118,195437.684923,-24.248711,-195458.469533,-195363.206738,-195439.416974,195368.402891,<=50K
-1.732051,60.621778,-459078.334495,-67.549981,459057.549886,-15.588457,-459074.870394,-458972.679396,-459061.013987,458972.679396,<=50K
-1.732051,31.176915,-154999.494719,-10.392305,154978.710109,-12.124356,-154994.298566,-154945.801143,-154983.906261,154945.801143,<=50K
0,95.262794,-478458.250981,-43.30127,478444.394575,-13.856406,-478453.054829,-478376.844593,-478449.590727,478378.576644,<=50K
-3.464102,90.066642,-634339.359561,-60.621778,634335.895459,-8.660254,-634337.62751,-634266.613427,-634330.699307,634263.149325,<=50K
0,45.033321,-263347.932986,-46.765372,263330.612478,-10.392305,-263344.468884,-263264.794547,-263335.80863,263261.330446,<=50K
0,64.08588,-355676.633334,-46.765372,355659.312826,-15.588457,-355676.633334,-355590.030794,-355662.776928,355590.030794,>50K
0,64.08588,-131644.521629,-57.157677,131627.201121,-13.856406,-131637.593426,-131552.722936,-131628.933172,131547.526784,<=50K
1.732051,107.38715,-332981.571603,-45.033321,332965.983145,-19.052559,-332983.303654,-332896.701113,-332967.715196,332893.237012,>50K
-1.732051,32.908965,-326711.547679,-20.78461,326694.227171,-12.124356,-326711.547679,-326654.390003,-326699.423324,326652.657952,<=50K
-1.732051,81.406388,-397931.744836,-57.157677,397916.156378,-13.856406,-397928.280734,-397838.214092,-397919.62048,397839.946143,>50K
-1.732051,86.60254,-345892.278322,-43.30127,345869.761662,-20.78461,-345890.546272,-345795.283477,-345871.493713,345802.21168,>50K
0,93.530744,-91732.87487,-50.229473,91715.554362,-12.124356,-91727.678718,-91651.468483,-91717.286413,91646.27233,<=50K
-1.732051,51.961524,-382873.295115,-39.837169,382857.706657,-13.856406,-382869.831013,-382797.084879,-382861.170759,382798.81693,<=50K
-5.196152,102.190998,-199875.199092,-41.569219,199859.610635,-15.588457,-199875.199092,-199795.524755,-199864.806787,199798.988856,<=50K
-1.732051,77.942286,-353700.363363,-98.726896,353693.43516,-8.660254,-353702.095414,-353582.583908,-353696.899261,353584.315959,<=50K
-1.732051,26108.933873,-612889.64236,-55.425626,586844.794366,-17.320508,-560839.783542,-586768.584131,-586849.990519,586768.584131,>50K
0,34.641016,-341899.901211,-10.392305,341882.580703,-13.856406,-341896.437109,-341851.403788,-341887.776855,341849.671737,<=50K
0,50.229473,-73603.499068,-74.478185,73584.446509,-13.856406,-73598.302915,-73490.915765,-73589.642661,73490.915765,<=50K
-1.732051,50.229473,-636902.794756,-46.765372,636885.474248,-15.588457,-636902.794756,-636816.192216,-636885.474248,636812.728114,<=50K
0,38.105118,-177540.403928,-46.765372,177521.351369,-15.588457,-177535.207776,-177453.801388,-177526.547522,177453.801388,<=50K
0,29.444864,-456831.864598,-25.980762,456818.008191,-6.928203,-456830.132547,-456781.635124,-456821.472293,456781.635124,<=50K
0,79.674337,-199821.505517,-50.229473,199809.381161,-13.856406,-199818.041415,-199738.367078,-199807.64911,199733.170926,<=50K
-1.732051,77.942286,-328556.181789,-64.08588,328533.665129,-15.588457,-328549.253586,-328447.062588,-328538.861281,328448.794639,>50K
0,53.693575,-489529.519743,-29.444864,489515.663337,-12.124356,-489526.055642,-489470.630016,-489517.395388,489465.433863,<=50K
0,58.889727,-221110.141993,-62.353829,221098.017637,-10.392305,-221108.409942,-221023.539452,-221099.749688,221023.539452,<=50K
0,105.655099,-399814.484064,-55.425626,399797.163555,-13.856406,-399811.019962,-399727.881523,-399797.163555,399726.149472,<=50K
-1.732051,36.373067,-521038.988034,-20.78461,521018.203425,-13.856406,-521037.255984,-520980.098307,-521023.399577,520978.366256,<=50K
0,29.444864,-302660.290165,-38.105118,302646.433759,-13.856406,-302660.290165,-302584.07993,-302644.701708,302582.347879,<=50K
0,81.406388,-318224.498722,-53.693575,318193.321808,-27.712813,-318222.766671,-318108.451318,-318196.785909,318108.451318,>50K
0,140.296115,-237332.529856,-13.856406,237323.869602,-13.856406,-237334.261907,-237290.960637,-237330.797806,237287.496535,<=50K
1.732051,62.353829,-368964.92713,-43.30127,368935.482266,-22.51666,-368959.730978,-368869.664336,-368942.410469,368871.396386,>50K
-1.732051,81.406388,-619826.505844,-48.497423,619810.917387,-13.856406,-619823.041743,-619741.635355,-619814.381489,619743.367405,>50K
0,62.353829,-287200.004657,-57.157677,287170.559793,-24.248711,-287193.076454,-287082.225202,-287174.023895,287085.689304,>50K
1.732051,67.549981,-326631.873342,-83.138439,326611.088732,-17.320508,-326630.141291,-326512.361836,-326619.748986,326508.897735,<=50K
0,81.406388,-169562.577909,-32.908965,169541.793299,-19.052559,-169560.845858,-169475.975368,-169541.793299,169481.171521,<=50K
-3297.824738,72.746134,-183373.951048,-46.765372,180064.001955,3280.50423,-180079.590412,-179992.987872,-183360.094642,179994.719923,>50K
-1.732051,67.549981,-99482.070184,-36.373067,99463.017625,-19.052559,-99480.338133,-99400.663796,-99461.285574,99398.931745,<=50K
-1.732051,50.229473,-262383.180686,-48.497423,262364.128127,-13.856406,-262377.984534,-262294.846095,-262367.592229,262294.846095,<=50K
0,38.105118,-224459.928254,-3.464102,224444.339797,-13.856406,-224458.196204,-224416.626984,-224444.339797,224414.894933,<=50K
-1.732051,98.726896,-313373.02441,-60.621778,313362.632105,-8.660254,-313371.292359,-313288.153921,-313364.364156,313291.618022,<=50K
0,64.08588,-315967.63652,-48.497423,315955.512164,-13.856406,-315967.63652,-315881.03398,-315953.780113,315881.03398,<=50K
0,45.033321,-436353.8279,-41.569219,436329.579189,-17.320508,-436350.363798,-436258.565106,-436331.31124,436262.029207,<=50K
-3.464102,64.08588,-324132.524027,-45.033321,324111.739417,-17.320508,-324127.327874,-324042.457385,-324116.93557,324044.189436,<=50K
-1.732051,43.30127,-119610.232618,-48.497423,119592.91211,-19.052559,-119606.768517,-119518.433925,-119591.180059,119520.165976,<=50K
-3425.996497,98.726896,-334083.155916,-48.497423,330634.642758,3400.015735,-330657.159419,-330556.700472,-334060.639256,330560.164574,>50K
1.732051,69.282032,-128469.672499,-51.961524,128455.816093,-10.392305,-128464.476347,-128386.53406,-128459.280194,128381.337908,<=50K
1.732051,39.837169,-105410.880098,-79.674337,105390.095488,-15.588457,-105405.683945,-105286.17244,-105391.827539,105287.90449,<=50K
0,29.444864,-369030.745061,-19.052559,369023.816857,-8.660254,-369035.941213,-368990.907892,-369025.548908,368989.175841,<=50K
0,5783.317646,-206699.479274,-6.928203,201018.352625,-13.856406,-195358.010586,-200994.103914,-201023.548777,200987.17571,<=50K
0,71.014083,-142731.378849,-62.353829,142714.05834,-22.51666,-142734.84295,-142620.527597,-142710.594239,142625.723749,<=50K
0,41.569219,-232429.09402,-57.157677,232408.30941,-17.320508,-232429.09402,-232319.974819,-232410.041461,232323.438921,<=50K
0,18309.509087,-295217.667845,-45.033321,276977.440791,-24.248711,-258773.586803,-276902.962606,-276972.244638,276901.230555,>50K
0,53.693575,-203652.801903,-84.87049,203635.481395,-12.124356,-203647.605751,-203536.754499,-203638.945497,203531.558347,<=50K
0,26103.737721,-396991.241247,-48.497423,370946.393254,-13.856406,-344941.382429,-370882.307374,-370953.321457,370880.575323,>50K
0,95.262794,-97583.742498,-32.908965,97569.886092,-13.856406,-97582.010448,-97514.460466,-97573.350194,97514.460466,<=50K
-1.732051,90.066642,-61633.295937,-46.765372,61622.903632,-13.856406,-61629.831835,-61557.085701,-61624.635682,61553.621599,<=50K
-1.732051,95.262794,-258383.875372,-72.746134,258364.822813,-17.320508,-258382.143321,-258273.02412,-258371.751016,258271.292069,<=50K
-1.732051,57.157677,-272235.08568,-50.229473,272216.033121,-13.856406,-272231.621578,-272151.947241,-272217.765172,272146.751088,<=50K
1.732051,41.569219,-481757.80777,-41.569219,481738.755211,-20.78461,-481759.53982,-481666.009077,-481738.755211,481669.473178,<=50K
0,95.262794,-445500.788215,-48.497423,445481.735656,-13.856406,-445495.592062,-445414.185674,-445486.931808,445414.185674,<=50K
0,62.353829,-490399.009249,-48.497423,490379.95669,-13.856406,-490393.813096,-490312.406708,-490385.152842,490312.406708,>50K
1.732051,39.837169,-1005036.337498,-46.765372,1005020.749041,-12.124356,-1005034.605447,-1004951.467009,-1005024.213143,1004951.467009,<=50K
1.732051,58.889727,-398475.608789,-60.621778,398461.752383,-6.928203,-398473.876738,-398395.934452,-398468.680586,398395.934452,<=50K
-1.732051,100.458947,-898960.34989,-69.282032,898944.761433,-13.856406,-898956.885789,-898854.694791,-898948.225535,898856.426842,<=50K
0,1860.222567,-66502.090757,1.732051,64659.188697,-10.392305,-62845.731502,-64641.868189,-64664.38485,64640.136138,<=50K
1.732051,34.641016,-633714.089219,-58.889727,633707.161016,-6.928203,-633717.553321,-633639.611035,-633712.357168,633639.611035,<=50K
-4115.352719,114.315353,-408587.321404,-71.014083,404440.791771,4091.104007,-404470.236634,-404338.600773,-408561.340642,404338.600773,>50K
-3296.092687,71.014083,-582878.398017,-46.765372,579561.520721,3277.040128,-579578.841229,-579493.970739,-582861.077509,579493.970739,>50K
0,31.176915,-200150.59517,-15.588457,200136.738764,-6.928203,-200150.59517,-200109.025951,-200141.934916,200105.561849,<=50K
1.732051,13404.3412,-100029.398239,-53.693575,86683.946766,-25.980762,-73397.385022,-86599.076277,-86687.410868,86599.076277,>50K
1.732051,62.353829,-663061.958103,-138.564065,663030.781188,-27.712813,-663060.226052,-662859.308158,-663030.781188,662859.308158,>50K
0,36.373067,-312316.473418,-20.78461,312299.15291,-24.248711,-312319.937519,-312248.923436,-312293.956757,312255.851639,<=50K
-1.732051,109.119201,-183652.811228,-48.497423,183637.222771,-13.856406,-183649.347127,-183567.940739,-183640.686872,183569.672789,>50K
-1.732051,48.497423,-575714.635877,-67.549981,575699.04742,-15.588457,-575712.903826,-575614.17693,-575697.315369,575610.712829,<=50K
0,48.497423,-165367.550853,-48.497423,165346.766243,-13.856406,-165362.3547,-165280.948312,-165351.962395,165280.948312,<=50K
-3271.843975,71.014083,-166470.867217,-46.765372,163183.434784,3252.791417,-163199.023242,-163112.420701,-166457.010811,163115.884803,>50K
1.732051,46.765372,-63140.180139,-79.674337,63117.663479,-22.51666,-63141.91219,-63005.080176,-63121.12758,63005.080176,>50K
0,41.569219,-362675.850648,-31.176915,362663.726292,-12.124356,-362677.582698,-362613.496819,-362668.922444,362610.032717,<=50K
1.732051,46.765372,-88028.018193,-45.033321,88014.161787,-12.124356,-88026.286142,-87944.879754,-88017.625888,87944.879754,<=50K
0,91.798693,-249198.809939,-39.837169,249181.489431,-12.124356,-249190.149685,-249122.599703,-249183.221482,249119.135602,<=50K
-1.732051,128.17176,-181292.025977,0,181279.901622,-15.588457,-181293.758028,-181259.117012,-181285.097774,181259.117012,<=50K
-5.196152,51.961524,-87385.427343,-32.908965,87364.642734,-13.856406,-87383.695293,-87309.217108,-87369.838886,87310.949159,<=50K
0,39.837169,-409824.00568,-60.621778,409806.685172,-15.588457,-409824.00568,-409723.546734,-409810.149274,409723.546734,<=50K
1.732051,32.908965,-174957.916174,-24.248711,174935.399514,-17.320508,-174957.916174,-174883.437989,-174937.131564,174885.17004,<=50K
-1.732051,71.014083,-628188.847143,-31.176915,628188.847143,-3.464102,-628188.847143,-628154.206127,-628194.043296,628154.206127,<=50K
0,38278.322847,-94344.807488,-48.497423,56156.551283,-12.124356,-17997.739941,-56090.733352,-56161.747435,56089.001302,<=50K
0,13416.465555,-280474.451371,-48.497423,267144.588356,-12.124356,-253842.438154,-267075.306324,-267146.320407,267077.038375,>50K
1.732051,48.497423,-265968.525858,-41.569219,265946.009197,-15.588457,-265966.793807,-265887.11947,-265947.741248,265888.851521,>50K
-1.732051,32.908965,-315865.445522,-12.124356,315848.125014,-13.856406,-315865.445522,-315813.483998,-315848.125014,315810.019896,<=50K
0,39.837169,-331604.591211,-46.765372,331589.002753,-12.124356,-331602.85916,-331523.184823,-331594.198906,331521.452772,<=50K
-3.464102,43.30127,-76598.214914,-43.30127,76584.358507,-12.124356,-76594.750812,-76522.004678,-76587.822609,76518.540577,<=50K
0,67.549981,-169221.363899,-62.353829,169198.847239,-15.588457,-169217.899798,-169117.440851,-169204.043391,169117.440851,>50K
0,93.530744,-362047.116205,-48.497423,362036.7239,-8.660254,-362045.384154,-361977.834172,-362040.188001,361970.905969,<=50K
